-54.0228,25.9772
15.2107,4.7893
62.1256,-42.1256
-19.2313,39.2313
97.6879,-77.6879
-82.0002,-2.0002
-35.8118,44.1882
2.2818,17.7182
-87.8787,-7.8787
45.1376,-25.1376
11.3111,8.6889
5.872,14.128
65.9965,-45.9965
71.7518,-51.7518
57.8058,-37.8058
-36.4334,43.5666
-9.5585,29.5585
50.4456,-30.4456
-78.0277,1.9723
-78.0515,1.9485
-46.0233,33.9767
4.9275,15.0725
94.5302,-74.5302
42.0817,-22.0817
-37.628,42.372
-41.7086,38.2914
70.0715,-50.0715
82.3295,-62.3295
27.8552,-7.8552
-48.9259,31.0741
-82.2668,-2.2668
67.6511,-47.6511
16.9437,3.0563
89.6217,-69.6217
-87.7942,-7.7942
16.9283,3.0717
-42.9784,37.0216
65.5464,-45.5464
-61.8027,18.1973
-11.494,31.494
-21.3177,41.3177
65.3148,-45.3148
35.3742,-15.3742
-58.4794,21.5206
-36.3791,43.6209
-73.2378,6.7622
34.2926,-14.2926
14.1982,5.8018
-66.0466,13.9534
-70.4688,9.5312
-4.7841,24.7841
81.6205,-61.6205
10.435,9.565
-93.412,-13.412
-89.2274,-9.2274
61.0126,-41.0126
-9.725,29.725
-23.4708,43.4708
57.9287,-37.9287
-27.1426,47.1426
6.47,13.53
42.3313,-22.3313
74.2953,-54.2953
-34.2621,45.7379
30.0236,-10.0236
94.9672,-74.9672
-84.8065,-4.8065
17.4038,2.5962
-17.2227,37.2227
-38.1727,41.8273
-47.2332,32.7668
51.7533,-31.7533
99.0432,-79.0432
-62.6857,17.3143
56.2291,-36.2291
-60.8404,19.1596
98.4718,-78.4718
60.4523,-40.4523
-15.1547,35.1547
45.7728,-25.7728
-0.32928,20.3293
61.7981,-41.7981
-28.6982,48.6982
-85.3513,-5.3513
18.1983,1.8017
82.0376,-62.0376
-61.2468,18.7532
-13.5264,33.5264
49.8319,-29.8319
-92.1631,-12.1631
89.265,-69.265
52.7347,-32.7347
11.7641,8.2359
-63.2314,16.7686
-0.41024,20.4102
3.5691,16.4309
98.8486,-78.8486
70.9703,-50.9703
92.4808,-72.4808
35.7882,-15.7882
-19.2997,39.2997
86.9958,-66.9958
-4.1031,24.1031
-53.6417,26.3583
-20.742,40.742
41.0155,-21.0155
11.7118,8.2882
51.3261,-31.3261
99.0962,-79.0962
92.4863,-72.4863
7.0134,12.9866
92.774,-72.774
-76.8748,3.1252
-89.7103,-9.7103
-39.1302,40.8698
16.0384,3.9616
6.1929,13.8071
80.2416,-60.2416
8.1101,11.8899
-13.6039,33.6039
8.5334,11.4666
42.483,-22.483
-96.6651,-16.6651
60.1842,-40.1842
-71.4981,8.5019
-4.3051,24.3051
-48.6329,31.3671
-26.1817,46.1817
32.353,-12.353
-66.0782,13.9218
-44.2432,35.7568
-60.3556,19.6444
-60.9857,19.0143
-34.6321,45.3679
76.0676,-56.0676
-5.7796,25.7796
-19.2061,39.2061
-64.1537,15.8463
93.785,-73.785
-18.5089,38.5089
68.8975,-48.8975
23.065,-3.065
-24.6778,44.6778
75.4363,-55.4363
56.9705,-36.9705
-7.0091,27.0091
62.7954,-42.7954
79.6888,-59.6888
-14.1523,34.1523
-33.1341,46.8659
19.3294,0.67058
80.3982,-60.3982
40.4133,-20.4133
-24.509,44.509
46.9912,-26.9912
90.8206,-70.8206
8.5626,11.4374
8.0212,11.9788
-37.7781,42.2219
-85.7531,-5.7531
-63.6039,16.3961
-81.4022,-1.4022
-7.3022,27.3022
-98.1335,-18.1335
83.0052,-63.0052
28.5483,-8.5483
-99.7162,-19.7162
-93.9229,-13.9229
-58.306,21.694
-9.0068,29.0068
-74.5468,5.4532
-98.2705,-18.2705
45.4159,-25.4159
-29.1767,49.1767
56.0892,-36.0892
-12.6687,32.6687
-12.689,32.689
-90.1574,-10.1574
-90.0736,-10.0736
-81.78,-1.78
18.8074,1.1926
-51.7832,28.2168
68.2738,-48.2738
71.4426,-51.4426
92.7224,-72.7224
-2.22,22.22
-55.938,24.062
-54.7583,25.2417
7.3576,12.6424
52.4219,-32.4219
-30.4866,49.5134
-7.7536,27.7536
27.8648,-7.8648
83.4672,-63.4672
-67.6855,12.3145
43.1271,-23.1271
15.5478,4.4522
-13.3402,33.3402
76.8486,-56.8486
-21.3896,41.3896
-64.205,15.795
26.6667,-6.6667
24.8001,-4.8001
-34.4117,45.5883
60.5931,-40.5931
99.8956,-79.8956
96.1956,-76.1956
-74.5926,5.4074
-53.552,26.448
-95.2735,-15.2735
21.4865,-1.4865
-77.8381,2.1619
-18.5081,38.5081
76.8154,-56.8154
9.6266,10.3734
-26.1994,46.1994
-58.3308,21.6692
-11.8113,31.8113
91.2392,-71.2392
-75.1948,4.8052
-5.8474,25.8474
71.3793,-51.3793
-91.3219,-11.3219
38.325,-18.325
95.7971,-75.7971
-43.3464,36.6536
-73.2439,6.7561
37.0559,-17.0559
81.8909,-61.8909
22.1738,-2.1738
79.9966,-59.9966
0,0
-55.1819
45.7964
-27.6731
-14.6474
-61.9704
57.4201
22.4862
42.9409
54.9202
-77.8999
81.1423
-0.43614
45.9263
43.6329
59.6033
-61.8297
-7.6844
21.2581
77.793
60.3159
71.1762
14.8533
14.8944
63.8867
-83.7242
69.3756
-16.6085
-83.4512
44.3066
-62.1308
-64.0965
19.0726
-44.1934
-31.6522
-17.6776
-16.8528
-20.4856
19.7643
-59.9597
-56.1434
-72.9668
-31.8265
48.5274
-47.8588
43.2658
34.7073
58.3341
59.036
-37.1938
-34.3135
